Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),19DA Temp (ºC),App message
32.45072,1645,,,,-0.033203125,-0.037109375,-1.01171875,0.108431784,-0.632384655,15.19040108,8.356481263,6616,0,126.938302,75.12566081,59.18281531,0.008417692,0.004981827,0.57421875,,
32.48644,1645,,,,-0.03515625,0.265625,-0.99609375,0.107788765,-0.636592914,15.1789093,8.490270325,6622,0,128.8730432,74.74694913,58.00045321,0.008516641,0.00493969,0.580078125,,
32.51961,1651,,,,0.025390625,-0.041015625,-1.09375,0.109698209,-0.64127498,15.180336,8.572057434,6637,0,130.1267121,76.24203008,58.5906067,0.008411043,0.004928081,0.5859375,,
32.554225,1651,,,,-0.025390625,0.23046875,-0.982421875,0.110846067,-0.64286223,15.18359947,8.513219544,6647,0,129.2613158,77.15753259,59.69112424,0.008331814,0.004973354,0.583984375,,
32.58786,1651,,,,0,0.01953125,-1,0.1099738,-0.643522005,15.17766571,8.675409981,6658,0,131.6724726,76.67670943,58.2329077,0.008392666,0.004887293,0.5859375,,
32.62009,1657,,,,-0.125,-0.08984375,-1.015625,0.111255611,-0.6434897,15.17745399,8.729084679,6674,0,132.4852811,77.75512421,58.68963219,0.008275849,0.004857066,0.591796875,,
32.65687,1657,,,,0.09375,0.17578125,-0.99609375,0.111993558,-0.649049707,15.17880058,8.686559388,6686,0,131.8515527,78.40818298,59.46701527,0.008277831,0.004922579,0.599609375,,
32.68968,1657,,,,-0.03515625,-0.017578125,-0.923828125,0.111398868,-0.648741733,15.17599964,8.792191216,6698,0,133.4302907,78.13347136,58.55752163,0.008302994,0.004862027,0.60546875,,
32.722085,1657,,,,-0.04296875,-0.1796875,-1.13671875,0.112243668,-0.651280149,15.16981792,8.989648529,6717,0,136.3713314,78.94664614,57.89094037,0.008249624,0.004775785,0.607421875,,
32.754825,1664,,,,-0.1953125,0.04296875,-0.783203125,0.113664128,-0.651933463,15.17479992,8.81253595,6731,0,133.7284698,80.11843025,59.91127421,0.008137122,0.004875054,0.6171875,,
32.7915,1664,,,,0.177734375,-0.119140625,-0.8828125,0.112823437,-0.655143176,15.1760006,8.798864075,6738,0,133.5315664,79.60771707,59.61715211,0.008229644,0.004906279,0.630859375,,
32.825765,1670,,,,0.0078125,0.33203125,-1.1484375,0.112547318,-0.65808002,15.17107677,9.016486832,6737,0,136.789814,79.40721597,58.05053291,0.008287408,0.004810885,0.638671875,,
32.85845,1670,,,,-0.15625,0.025390625,-0.94921875,0.11372348,-0.660443989,15.16727257,9.172088333,6763,0,139.1155638,80.53564634,57.89118353,0.008200642,0.004747449,0.63671875,,
32.895805,1676,,,,0.16796875,-0.09765625,-0.892578125,0.115028594,-0.662348582,15.16072941,9.220473,6774,0,139.7890962,81.59842507,58.37252497,0.008117174,0.004738199,0.64453125,,
32.92849,1676,,,,0.03515625,-0.30078125,-0.9921875,0.115843678,-0.664851139,15.16766739,9.197464653,6798,0,139.5040847,82.47111785,59.11734989,0.008061624,0.004765818,0.64453125,,
32.96272,1689,,,,-0.04296875,0.19921875,-0.892578125,0.116057391,-0.672358058,15.15818119,9.35941095,6809,0,141.871647,82.7477459,58.32578083,0.008125394,0.0047392,0.65234375,,
32.996945,1689,,,,-0.017578125,0.169921875,-1.203125,0.116204418,-0.675722835,15.15818405,9.509890267,6828,0,144.152667,83.08868387,57.63936638,0.00813255,0.00468755,0.650390625,,
33.03249,1689,,,,-0.017578125,-0.3359375,-0.78125,0.117940904,-0.682465957,15.14360046,9.905797669,6846,0,150.0094422,84.55886742,56.36902997,0.008070898,0.004549487,0.6484375,,
33.06366,1689,,,,0.0625,0.111328125,-1.267578125,0.120246719,-0.685270781,15.14200115,9.92972345,6885,0,150.3558839,86.69264277,57.65829744,0.007904601,0.004557659,0.650390625,,
33.094345,1689,,,,-0.09375,-0.01171875,-0.701171875,0.121705335,-0.693046908,15.14444447,9.898148247,6904,0,149.9019564,87.98692664,58.6963164,0.007876703,0.004623335,0.666015625,24.125,
33.128325,1689,,,,-0.0078125,0.0859375,-1.318359375,0.121394108,-0.696345244,15.14400005,9.795201966,6927,0,148.3385391,88.0530859,59.35954772,0.007908243,0.004694298,0.671875,,
33.164225,1689,,,,0.15625,0.14453125,-0.853515625,0.120128948,-0.699003188,15.14900208,9.793574044,6931,0,148.3628735,87.18743453,58.76634259,0.008017247,0.004711443,0.6796875,,
33.196445,1689,,,,0.015625,-0.00390625,-1.025390625,0.119901351,-0.699278211,15.14966679,9.8155467,6939,0,148.7022618,87.12637235,58.59115476,0.008026022,0.004702539,0.681640625,,
33.22752,1689,,,,-0.25,-0.318359375,-0.388671875,0.119317669,-0.700267066,15.14839935,9.840367981,6938,0,149.065824,86.6872738,58.15368774,0.008078084,0.004697704,0.693359375,,
33.267455,1689,,,,0.115234375,-0.21875,-0.89453125,0.119170885,-0.70119928,15.15120125,9.767125794,6937,0,147.9836885,86.57123988,58.5005285,0.008099679,0.004738355,0.69140625,,
33.30608,1689,,,,-0.015625,0.4609375,-1.529296875,0.11901196,-0.700361504,15.14984608,9.706842133,6937,0,147.0571642,86.45786305,58.79201024,0.008100611,0.004762512,0.6953125,,
33.34799,1695,,,,-0.1171875,-0.017578125,-0.9921875,0.118614323,-0.699350682,15.1483345,9.870885559,6940,0,149.5274763,86.19833897,57.64715697,0.008113273,0.004677071,0.701171875,,
33.39509,1695,,,,0.0390625,-0.080078125,-1.048828125,0.119455604,-0.700143984,15.14885712,9.732946106,6940,0,147.4430099,86.81300671,58.87902504,0.008064966,0.004748574,0.705078125,,
33.43049,1701,,,,-0.09375,-0.16796875,-0.712890625,0.118656497,-0.698421915,15.14533329,9.87178106,6945,0,149.5114143,86.29691644,57.71928307,0.008093243,0.004671362,0.71875,,
33.463825,1708,,,,0.0625,-0.07421875,-0.935546875,0.119993013,-0.693564541,15.14566708,9.992142388,6955,0,151.337662,87.39096586,57.74568255,0.007936341,0.004582895,0.71484375,,
33.50067,1714,,,,-0.03515625,-0.21484375,-1.0703125,0.120511975,-0.696048361,15.14254665,10.05720968,6962,0,152.2917668,87.86603663,57.6958548,0.0079217,0.004570492,0.716796875,,
33.539135,1714,,,,-0.09765625,-0.087890625,-0.79296875,0.120637255,-0.701380187,15.13333511,10.49100275,6979,0,158.7638602,88.16804168,55.53407529,0.007955039,0.004417757,0.72265625,,
33.57162,1714,,,,0.0546875,0.2109375,-1.1796875,0.124063964,-0.70725969,15.12646103,10.64546842,7019,0,161.0282632,91.19656581,56.63388773,0.007755332,0.004392146,0.73046875,,
33.603185,1714,,,,-0.150390625,-0.015625,-0.712890625,0.125643605,-0.712716321,15.12533569,10.66312189,7055,0,161.2832981,92.83174155,57.55818653,0.007677507,0.004419034,0.73828125,,
33.64574,1720,,,,-0.01953125,-0.109375,-1.14453125,0.126094006,-0.719478825,15.12472916,10.57256765,7072,0,159.9072222,93.37766187,58.39489961,0.007705042,0.004499352,0.75,,
33.680375,1720,,,,-0.0234375,0.021484375,-0.953125,0.124988466,-0.72334756,15.12714386,10.4866435,7078,0,158.6329649,92.64065307,58.39937062,0.007808101,0.004559882,0.755859375,,
33.712645,1720,,,,-0.0390625,-0.12109375,-0.955078125,0.12396409,-0.726734519,15.12000084,10.71727628,7097,0,162.0452264,92.12323264,56.85032178,0.007888721,0.004484764,0.763671875,,
33.74566,1726,,,,-0.009765625,0.044921875,-1.056640625,0.125170211,-0.727516299,15.1210928,10.71372575,7113,0,162.0032413,93.23583799,57.55183491,0.007802968,0.004490752,0.767578125,,
33.7802,1726,,,,-0.0078125,-0.01953125,-1.029296875,0.125969542,-0.732268359,15.11960125,10.68607111,7126,0,161.5691341,94.00143014,58.18031438,0.00778997,0.004532229,0.775390625,,
33.8138,1733,,,,-0.052734375,0.064453125,-0.888671875,0.125242511,-0.735877577,15.11963749,10.88196058,7131,0,164.5312991,93.51959905,56.84000524,0.007868699,0.004472569,0.775390625,,
33.849275,1739,,,,-0.04296875,0.06640625,-1.078125,0.126337687,-0.741091597,15.11563683,10.90815038,7139,0,164.8836396,94.44402945,57.27919984,0.007846887,0.004494634,0.775390625,,
33.88454,1739,,,,-0.080078125,0.05859375,-0.8359375,0.127341817,-0.742670233,15.1133337,11.02892561,7154,0,166.6838331,95.39452402,57.23081973,0.00778525,0.004455562,0.78515625,,
33.91739,1739,,,,-0.080078125,-0.03515625,-1.0390625,0.127868791,-0.741521576,15.10654545,11.29256124,7175,0,170.5915896,96.07409798,56.31819141,0.007718226,0.004346765,0.78515625,,
33.948335,1739,,,,-0.0625,-0.0859375,-0.943359375,0.129951854,-0.744681755,15.10177803,11.3879487,7205,0,171.9782735,98.04464975,57.00990466,0.007595333,0.004330092,0.78515625,,
33.97961,1739,,,,0.009765625,0.123046875,-0.94921875,0.131601778,-0.749480118,15.10311222,11.4101922,7235,0,172.3294133,99.71085439,57.86061271,0.007516535,0.004349113,0.77734375,24.125,
34.01529,1739,,,,-0.01953125,-0.076171875,-0.828125,0.130800221,-0.754607238,15.10355663,11.13132925,7243,0,168.1226617,99.20752848,59.00901609,0.007606351,0.004488433,0.7734375,,
34.04713,1745,,,,-0.0390625,0,-1.0859375,0.129510573,-0.756371089,15.10690975,11.10301847,7252,0,167.732298,98.34947013,58.63478369,0.007690647,0.004509394,0.783203125,,
34.079085,1752,,,,0,-0.07421875,-0.986328125,0.128928581,-0.756541228,15.10880089,11.13870783,7256,0,168.2925187,97.96598126,58.21172683,0.007722489,0.004495394,0.791015625,,
34.11517,1758,,,,-0.025390625,0.080078125,-1.14453125,0.128734493,-0.75709149,15.10079956,11.35843439,7262,0,171.521441,97.89988937,57.07734776,0.007733323,0.004413976,0.8046875,,
34.15094,1764,,,,-0.052734375,0.09765625,-0.978515625,0.130260365,-0.760239823,15.09466648,11.59207697,7279,0,174.9785356,99.28663075,56.7421772,0.007657021,0.00434476,0.80859375,,
34.18687,1764,,,,0.017578125,-0.15625,-0.8125,0.132598769,-0.763959201,15.08233261,12.23375959,7318,0,184.5136312,101.6132697,55.07087416,0.007518302,0.004140394,0.8125,,
34.223285,1770,,,,-0.109375,0.126953125,-1.005859375,0.136495033,-0.770502678,15.08072758,12.12974138,7346,0,182.9253253,105.0030105,57.40211769,0.00733791,0.004212116,0.830078125,,
34.264125,1777,,,,-0.017578125,-0.05078125,-0.943359375,0.135893242,-0.778192766,15.08000088,12.07750959,7369,0,182.1288552,104.8685239,57.5793022,0.007420651,0.004272759,0.85546875,,
34.302945,1777,,,,0.09375,-0.068359375,-1.044921875,0.1361609,-0.782325647,15.07914066,12.31769819,7397,0,185.7403036,105.4702283,56.78370619,0.007417502,0.004211933,0.87109375,,
34.344595,1783,,,,-0.0234375,0.123046875,-1.060546875,0.137167256,-0.786805914,15.06800079,12.70983381,7425,0,191.5117859,106.6536509,55.69038499,0.007377206,0.004108394,0.890625,,
34.39201,1789,,,,-0.140625,0.048828125,-0.875,0.138972699,-0.795914513,15.07314396,12.62008352,7427,0,190.2243357,108.0806638,56.81747471,0.007364079,0.004184084,0.90625,,
34.424665,1789,,,,-0.04296875,-0.2265625,-0.86328125,0.138760016,-0.802492879,15.06373405,12.73375959,7471,0,191.817968,108.5657492,56.59832097,0.007391768,0.004183617,0.92578125,,
34.457255,1789,,,,0.017578125,-0.32421875,-0.87890625,0.14016331,-0.809010943,15.06254578,12.85372896,7504,0,193.6098808,110.135801,56.88542366,0.007345576,0.004178562,0.94921875,,
34.490035,1789,,,,-0.04296875,-0.306640625,-0.8125,0.140622475,-0.811067693,15.05720043,12.9961297,7526,0,195.6853297,110.8252797,56.63443443,0.007318436,0.004144755,0.966796875,,
34.52462,1789,,,,0.125,-0.380859375,-0.85546875,0.141389162,-0.81432834,15.05818176,12.92031259,7542,0,194.5564154,111.6655062,57.39492372,0.007292568,0.004185564,0.974609375,,
34.55566,1789,,,,0,0.349609375,-1.203125,0.141157392,-0.824676695,15.05766773,13.010534,7554,0,195.9082979,111.6592547,56.99567393,0.007385655,0.004209504,0.974609375,,
34.586225,1789,,,,0.017578125,0.111328125,-0.78125,0.140802499,-0.827428001,15.05422306,12.81047411,7555,0,192.8517347,111.3926569,57.76077518,0.00742803,0.004290488,0.978515625,,
34.620145,1789,,,,-0.009765625,-0.017578125,-1.224609375,0.140913194,-0.827268953,15.05560112,12.95560236,7551,0,195.0543813,111.4274282,57.12633955,0.007424285,0.004241222,0.984375,,
34.650095,1789,,,,0.0078125,-0.00390625,-0.88671875,0.140913294,-0.828111789,15.06072712,13.0379445,7554,0,196.3609244,111.4746236,56.7702683,0.007428702,0.004217294,1.00390625,,
34.682645,1789,,,,0.07421875,-0.09765625,-0.986328125,0.141321926,-0.828480066,15.06360054,12.8633172,7560,0,193.7678719,111.8879773,57.74330706,0.007404549,0.004275632,1.0078125,,
34.71401,1796,,,,0.087890625,-0.126953125,-1.0703125,0.1405065,-0.828097467,15.06120014,13.03226251,7555,0,196.281514,111.1657429,56.63586992,0.007449215,0.004218927,1.00390625,,
34.74852,1796,,,,-0.212890625,0.091796875,-0.814453125,0.141147012,-0.82820655,15.05840111,12.95902033,7552,0,195.142126,111.6200196,57.19934589,0.007419875,0.00424412,1.01171875,,
34.780905,1796,,,,0.150390625,0.087890625,-1.1484375,0.140692254,-0.831648859,15.05900097,13.09435529,7555,0,197.1879091,111.3113313,56.44936947,0.007471376,0.004217545,1.017578125,,
34.811385,1796,,,,-0.05078125,-0.119140625,-0.857421875,0.14108354,-0.833077061,15.04559898,13.38528986,7558,0,201.3897035,111.6629328,55.44619755,0.007460641,0.004136642,1.033203125,,
34.84816,1802,,,,0.05078125,-0.134765625,-0.875,0.143703592,-0.835831921,15.04800034,13.35083933,7573,0,200.9034346,113.9570955,56.72232319,0.007334619,0.004160367,1.041015625,,
34.88179,1802,,,,0,-0.197265625,-0.876953125,0.143793241,-0.841659089,15.0496006,13.2383172,7571,0,199.2313865,114.0085121,57.22417243,0.007382423,0.004224531,1.041015625,,
34.9151,1808,,,,0.10546875,0.15625,-1.076171875,0.142523887,-0.845372652,15.05000114,13.24124689,7570,0,199.2807808,112.9817708,56.69476522,0.007482381,0.004242118,1.04296875,24.1875,
34.94946,1814,,,,-0.03125,-0.22265625,-0.9296875,0.142914046,-0.844051056,15.04240131,13.46243829,7571,0,202.5073995,113.3085967,55.95281803,0.007449135,0.004168001,1.048828125,,
34.98072,1821,,,,-0.015625,0.041015625,-1.123046875,0.144447754,-0.84575385,15.03709126,13.61189718,7585,0,204.68334,114.7316136,56.05322525,0.007371585,0.004132011,1.046875,,
35.015835,1821,,,,0.0625,0.19140625,-1.025390625,0.145436353,-0.843693548,15.03520012,13.77103204,7603,0,207.0502226,115.792478,55.9248266,0.007286255,0.004074826,1.04296875,,
35.050735,1827,,,,-0.0078125,0.451171875,-1.08984375,0.146656151,-0.8508085,15.02036476,14.2768466,7630,0,214.4434435,117.176686,54.64223299,0.007260903,0.003967519,1.044921875,,
35.0867,1827,,,,0.10546875,-0.265625,-0.818359375,0.149802569,-0.858516463,15.01966763,14.29430647,7659,0,214.695732,120.152468,55.96406917,0.007145225,0.003998759,1.056640625,,
35.120955,1827,,,,0.10546875,-0.33984375,-0.99609375,0.1502052,-0.869144795,15.01566792,14.31831426,7678,0,214.9990521,120.7767047,56.17545917,0.007196295,0.004042552,1.0625,,
35.15344,1827,,,,-0.03515625,-0.03125,-1.0703125,0.149815734,-0.878100483,15.00945473,14.54273862,7696,0,218.278577,120.7349493,55.31232195,0.00727296,0.004022843,1.064453125,,
35.211775,1827,,,,0.072265625,-0.158203125,-0.873046875,0.151234138,-0.888000876,15.01240063,14.41898126,7706,0,216.4635233,122.0348,56.37661166,0.00727662,0.004102312,1.064453125,,
35.250765,1833,,,,0.017578125,-0.009765625,-1.00390625,0.151023351,-0.893702917,15.0126009,14.36404962,7714,0,215.6417443,121.9916532,56.57144612,0.007325935,0.004144387,1.056640625,,
35.292635,1833,,,,-0.15625,0.01171875,-1.005859375,0.150987855,-0.893282414,15.01366806,14.3858592,7716,0,215.9845148,122.0018664,56.48639513,0.007321875,0.004135863,1.06640625,,
35.33408,1840,,,,-0.0078125,-0.013671875,-1.05859375,0.150580297,-0.893885225,15.01114368,14.42986269,7716,0,216.6087421,121.6724375,56.17152675,0.007346653,0.004126727,1.05859375,,
35.3684,1840,,,,-0.0078125,0.25,-1.02734375,0.151365648,-0.89420849,15.00514221,14.67086477,7728,0,220.1384122,122.5000638,55.64683718,0.007299657,0.004062028,1.056640625,,
35.401355,1846,,,,-0.03125,0.00390625,-1.01171875,0.152390072,-0.898030489,14.99840069,14.83450861,7734,0,222.4939041,123.4181285,55.47034155,0.007276326,0.004036203,1.048828125,,
35.435755,1846,,,,-0.134765625,0.265625,-0.951171875,0.153043161,-0.898007876,14.9985466,14.97109384,7751,0,224.5446486,124.2224378,55.32193198,0.007229031,0.00399924,1.04296875,,
35.46707,1852,,,,0.03515625,0.0078125,-0.986328125,0.154078878,-0.900288929,14.9926672,15.06375665,7767,0,225.8458903,125.3257792,55.49172448,0.007183589,0.003986298,1.037109375,,
35.499305,1852,,,,-0.017578125,0.466796875,-1.140625,0.154683027,-0.902318434,14.99333572,15.1379487,7785,0,226.968347,126.1118226,55.5636168,0.007154908,0.003975525,1.0390625,,
35.53359,1852,,,,-0.09375,0.060546875,-0.873046875,0.155347277,-0.906715462,14.99418259,15.16507501,7795,0,227.3879037,126.8085542,55.76750221,0.00715027,0.003987527,1.041015625,,
35.56607,1852,,,,-0.025390625,0.34765625,-1.1015625,0.154992773,-0.913487336,14.98909283,15.31910581,7812,0,229.619499,126.7905984,55.21769662,0.007204693,0.003978266,1.046875,,
35.59613,1852,,,,-0.10546875,0.08984375,-0.943359375,0.156442388,-0.916705986,14.98600006,15.40042658,7823,0,230.7907936,128.1568259,55.52943594,0.007153002,0.003972021,1.044921875,,
35.62714,1858,,,,0.125,-0.298828125,-1.107421875,0.156223605,-0.920751644,14.98040199,15.47708673,7836,0,231.8529809,128.2005359,55.29389158,0.00718212,0.003971274,1.052734375,,
35.66213,1865,,,,-0.08203125,0.09765625,-0.90234375,0.156269586,-0.924000446,14.98720074,15.30618829,7837,0,229.3969165,128.2492211,55.9071251,0.007204726,0.004027955,1.044921875,,
35.69375,1865,,,,-0.087890625,-0.048828125,-1.041015625,0.155962891,-0.925033128,14.98218155,15.49843759,7841,0,232.2004057,128.0595549,55.15044408,0.00722346,0.003983771,1.044921875,,
35.72993,1871,,,,-0.05078125,0.146484375,-1.017578125,0.157124856,-0.926430856,14.97091103,15.87752218,7848,0,237.7009719,129.1333951,54.32598533,0.007174216,0.003897463,1.041015625,,
35.763715,1877,,,,-0.046875,-0.12109375,-0.955078125,0.158836296,-0.931323981,14.97000122,15.82767267,7869,0,236.9402792,130.8811737,55.23804318,0.007115798,0.003930628,1.0390625,,
35.801125,1884,,,,-0.125,-0.0234375,-1.02734375,0.159508204,-0.936893356,14.97155762,15.93276186,7878,0,238.5382621,131.5942332,55.16692878,0.007119562,0.003927644,1.01953125,24.1875,
35.833915,1884,,,,0.1328125,0.01171875,-0.857421875,0.159611653,-0.939601911,14.95760059,16.32132501,7900,0,244.1278607,132.051024,54.09092745,0.007115446,0.003848811,1.021484375,,
35.86989,1884,,,,-0.16015625,0.158203125,-1.109375,0.162180432,-0.941212852,14.94690895,16.58552904,7927,0,247.9023924,134.6355651,54.30990956,0.006990819,0.003796707,1.01953125,,
35.910535,1890,,,,0.0859375,-0.111328125,-0.76953125,0.163558518,-0.947141242,14.947999,16.59980745,7952,0,248.1339052,136.2012645,54.8902273,0.006953983,0.003817057,1.01171875,,
35.94752,1890,,,,0.140625,0.0625,-1.107421875,0.164385031,-0.954010677,14.9406147,16.68250246,7979,0,249.2468414,137.3499804,55.10600639,0.006945838,0.003827574,1.021484375,,
35.98731,1890,,,,-0.240234375,-0.025390625,-0.96875,0.163850832,-0.954927384,14.94700146,16.63886995,7991,0,248.7012134,137.1142267,55.13211005,0.006964466,0.003839657,1.01953125,,
36.029485,1890,,,,0.0859375,-0.0078125,-1.04296875,0.163052022,-0.959492505,14.93907833,16.77602739,8007,0,250.6183873,136.7096751,54.54894055,0.007018468,0.0038285,0.99609375,,
36.06735,1896,,,,-0.2421875,-0.05078125,-0.873046875,0.163709183,-0.964067749,14.94142818,16.72478456,8017,0,249.8921674,137.4480905,55.00296064,0.00701405,0.003857935,0.982421875,,
36.09938,1896,,,,0.0703125,0.22265625,-0.9765625,0.163094522,-0.966649777,14.94800091,16.54609651,8027,0,247.3310657,137.1019473,55.43256241,0.007050591,0.003908323,0.98828125,,
36.134055,1903,,,,-0.08203125,0.0703125,-0.865234375,0.16247232,-0.967758591,14.94519997,16.63870783,8031,0,248.6688156,136.6358383,54.94691319,0.007082758,0.003891757,0.98828125,,
36.16537,1903,,,,-0.1875,-0.1484375,-0.84375,0.162464627,-0.967226959,14.93099976,16.94038362,8040,0,252.9368637,136.7860112,54.07911255,0.007071096,0.003823986,0.9765625,,
36.20023,1915,,,,0.03125,-0.134765625,-1.0234375,0.163915783,-0.968379169,14.93160057,16.91995783,8044,0,252.6420519,138.068529,54.64986051,0.007013757,0.003833009,0.9609375,,
36.232465,1915,,,,0.087890625,0.30078125,-1.0078125,0.164064261,-0.969408297,14.92036438,17.28732271,8061,0,257.933154,138.4928624,53.6933156,0.006999699,0.00375837,0.943359375,,
36.265795,1915,,,,0.142578125,-0.357421875,-0.978515625,0.165208364,-0.970892495,14.9094553,17.44091005,8079,0,260.0344688,139.7680665,53.74982293,0.006946454,0.003733707,0.927734375,,
36.298455,1921,,,,-0.25,-0.36328125,-0.927734375,0.166678912,-0.977011054,14.90280151,17.78079767,8106,0,264.9836984,141.4873789,53.39474834,0.006905288,0.003687061,0.923828125,,
36.330315,1928,,,,0.08203125,-0.462890625,-1.095703125,0.168615302,-0.982341049,14.90509129,17.6730649,8126,0,263.4186456,143.4863639,54.47084568,0.006846233,0.003729201,0.91796875,,
36.366835,1928,,,,0.04296875,0.390625,-0.923828125,0.168258158,-0.989269063,14.90240192,17.78714533,8134,0,265.0711887,143.317636,54.06760227,0.006902633,0.003732088,0.90625,,
36.398545,1928,,,,0.052734375,-0.2109375,-1.0703125,0.168921372,-0.993480122,14.89899921,18.00727815,8150,0,268.290423,144.1625124,53.73375268,0.00689139,0.003703003,0.896484375,,
36.432325,1940,,,,0.10546875,-0.19140625,-0.80859375,0.170212513,-0.996203107,14.89040089,18.29056329,8170,0,272.3538199,145.6207185,53.4674779,0.006841081,0.003657753,0.87890625,,
36.46478,1940,,,,0.267578125,0.060546875,-1.134765625,0.171427152,-0.998718587,14.88909054,18.14447755,8187,0,270.1547691,146.9725348,54.40308727,0.006795274,0.003696839,0.8671875,,
36.502525,1947,,,,-0.072265625,-0.236328125,-1.04296875,0.17034788,-0.997292861,14.88036251,18.34112329,8199,0,272.9225634,146.2639906,53.59175466,0.006818444,0.003654124,0.859375,,
36.53934,1953,,,,0.0859375,0.07421875,-0.912109375,0.17089775,-0.995895887,14.87266636,18.62251253,8230,0,276.9664156,147.2908537,53.18004113,0.006761424,0.003595728,0.869140625,,
36.572715,1959,,,,0.09765625,0.14453125,-1.234375,0.17333247,-1.001305891,14.86433506,18.84671564,8257,0,280.143896,149.8736392,53.49880592,0.006681001,0.003574256,0.875,,
36.61253,1959,,,,0.177734375,-0.376953125,-1.03515625,0.173968014,-1.012397583,14.85880089,19.04153986,8282,0,282.9344493,150.8854995,53.32878335,0.006709708,0.003578205,0.869140625,,
36.65148,1972,,,,-0.140625,0.15625,-0.771484375,0.17535046,-1.019430373,14.85538578,19.36279077,8305,0,287.6417267,152.5096484,53.02069703,0.006684366,0.003544098,0.865234375,,
36.692335,1972,,,,0.1796875,-0.1484375,-1.177734375,0.176419571,-1.030626195,14.85454464,19.41312189,8332,0,288.3730857,153.9283914,53.37821005,0.006695491,0.003573933,0.876953125,,
36.73437,1972,,,,-0.03125,0.271484375,-0.875,0.176410278,-1.040099086,14.85166836,19.75980158,8341,0,293.4660198,154.0957696,52.50889685,0.006749693,0.003544189,0.869140625,24.25,
36.780495,1978,,,,-0.076171875,-0.125,-1.08984375,0.178388971,-1.043494014,14.83599854,20.20454378,8355,0,299.7545819,156.0748342,52.06753912,0.006685857,0.003481161,0.888671875,,
36.812935,1978,,,,0.095703125,-0.099609375,-1.05078125,0.180557508,-1.056037815,14.8447485,20.04330988,8391,0,297.5378942,158.6542141,53.32235565,0.006656223,0.003549255,0.88671875,,
36.84814,1978,,,,0.080078125,0.384765625,-1.0859375,0.179182161,-1.064153359,14.83720112,20.22220392,8405,0,300.0409066,157.7121422,52.56354675,0.006747441,0.003546694,0.8828125,,
36.88069,1984,,,,-0.150390625,-0.0390625,-0.828125,0.179785948,-1.069292001,14.83345413,20.28892107,8409,0,300.95478,158.3238675,52.60719484,0.006753827,0.003552999,0.873046875,,
36.920855,1991,,,,-0.0078125,-0.103515625,-1.2109375,0.180876267,-1.07386746,14.83127403,20.26716966,8410,0,300.5879471,159.2996624,52.99602459,0.006741179,0.003572557,0.880859375,,
36.95243,1997,,,,0.03125,-0.017578125,-0.921875,0.1806244,-1.074315099,14.82677174,20.4599225,8412,0,303.3546007,159.1211016,52.45382837,0.006751556,0.00354145,0.884765625,,
36.98432,1997,,,,-0.0625,0.185546875,-1.1640625,0.181783282,-1.076483839,14.82480145,20.53128595,8419,0,304.3722376,160.2758124,52.65782898,0.006716446,0.003536735,0.896484375,,
37.03081,2000,,,,0.291015625,-0.18359375,-0.826171875,0.182592107,-1.082473178,14.82509232,20.4944436,8423,0,303.8320184,161.06433,53.01097982,0.006720751,0.003562736,0.90234375,,
37.062935,2000,,,,-0.03125,0.021484375,-0.947265625,0.182197342,-1.079523305,14.82400227,20.43688554,8430,0,302.9564376,160.8509413,53.09375253,0.006711327,0.003563295,0.904296875,,
37.094985,2000,,,,-0.087890625,0.203125,-1.0390625,0.182087139,-1.076023601,14.82320118,20.37747736,8431,0,302.0594464,160.7637655,53.22255847,0.006693197,0.003562291,0.90625,,
37.12519,2000,,,,0.01953125,-0.04296875,-0.9140625,0.18162161,-1.075238267,14.820364,20.3772561,8430,0,301.9983527,160.3340275,53.09102717,0.006706239,0.003560411,0.908203125,,
37.15931,2000,,,,-0.21875,0.052734375,-0.908203125,0.181534811,-1.072979074,14.82533455,20.36038751,8426,0,301.8495564,160.1753816,53.06464038,0.006698776,0.003554682,0.904296875,,
37.1907,2000,,,,0.1328125,-0.103515625,-1,0.181173353,-1.070057952,14.82633305,20.36527033,8424,0,301.9422804,159.8264136,52.93277025,0.006695126,0.003543916,0.912109375,,
37.22187,2000,,,,0.080078125,0.1953125,-1.03515625,0.181155172,-1.0706725,14.82560158,20.33304376,8422,0,301.4496057,159.7762337,53.00263483,0.006701075,0.003551746,0.91796875,,
37.25417,2000,,,,-0.103515625,0.166015625,-0.923828125,0.180627144,-1.074578492,14.82760143,20.31009454,8419,0,301.149987,159.2531807,52.88168276,0.006747611,0.00356825,0.927734375,,
37.285835,2000,,,,-0.09765625,-0.130859375,-0.986328125,0.180423942,-1.074007448,14.82720184,20.29105158,8417,0,300.8595173,159.0321594,52.85927494,0.006753398,0.003569797,0.923828125,,
37.317515,2000,,,,-0.0625,0.287109375,-1.06640625,0.180648001,-1.074329421,14.82760048,20.25198908,8415,0,300.2884029,159.1914721,53.0128605,0.006748662,0.003577659,0.939453125,,
